ID,Timestamp,Value,point_name,equipment,parent_equipment_name,equipment_type,Name,Accounting Number
10089,2022-03-07 08:08:20.938+00,216188.406,Casing Pressure,TOPAZ C 3H,TOPAZ Well Pad,Gas Lift,TOPAZ C 3H,204716.01
10096,2022-03-07 08:08:20.938+00,650.693,Tubing Pressure,PLATYPUS HUNTER #2H,HALITE Well Pad,Gas Lift,PLATYPUS HUNTER #2H,204220.01
10014,2022-03-07 08:08:20.938+00,749,Tubing Pressure,CORAL A 1H,CORAL Well Pad,Gas Lift,CORAL A 1H,204637.01
10082,2022-03-07 08:08:20.938+00,4.943,Tubing Pressure,SHARKTOOTH (SA) UNIT 2 2H,SHARKTOOTH Well Pad,Gas Lift,SHARKTOOTH (SA) UNIT 2 2H,204512.01
10074,2022-03-07 08:08:20.938+00,58741.066,Tubing Pressure,SERPENTINE A 1H,SERPENTINE Well Pad,Gas Lift,SERPENTINE A 1H,204690.01
10031,2022-03-07 08:08:20.938+00,66.699,Casing Pressure,EMERALD B2H,EMERALD Well Pad,Gas Lift,EMERALD B2H,204657.01
10006,2022-03-07 08:08:20.938+00,221.44,Tubing Pressure,BLOODSTONE D 4H,BLOODSTONE C 3H D 4H Well Pad,Gas Lift,BLOODSTONE D 4H,204687.01
10004,2022-03-07 08:08:20.938+00,115.62,Tubing Pressure,BLOODSTONE C 3H,BLOODSTONE C 3H D 4H Well Pad,Gas Lift,BLOODSTONE C 3H,204686.01
10007,2022-03-07 08:08:20.938+00,221.44,Casing Pressure,BLOODSTONE D 4H,BLOODSTONE C 3H D 4H Well Pad,Gas Lift,BLOODSTONE D 4H,204687.01
10076,2022-03-07 08:08:20.938+00,64.163,Tubing Pressure,SERPENTINE B 2H,SERPENTINE Well Pad,Gas Lift,SERPENTINE B 2H,204691.01
10012,2022-03-07 08:08:20.938+00,183,Tubing Pressure,CARBONITE C3H,CARBONITE Well Pad,Gas Lift,CARBONITE C3H,204720.01
10081,2022-03-07 08:08:20.938+00,59900.113,Casing Pressure,SHARKTOOTH (SA) UNIT 1 1H,SHARKTOOTH Well Pad,Gas Lift,SHARKTOOTH (SA) UNIT 1 1H,204511.01
10083,2022-03-07 08:08:20.938+00,64.173,Casing Pressure,SHARKTOOTH (SA) UNIT 2 2H,SHARKTOOTH Well Pad,Gas Lift,SHARKTOOTH (SA) UNIT 2 2H,204512.01
10020,2022-03-07 08:08:20.938+00,176.791,Tubing Pressure,DIAMOND A1H,DIAMOND Well Pad,Gas Lift,DIAMOND A1H,204636.01
10003,2022-03-07 08:08:20.938+00,15.47,Casing Pressure,BIG FIVE B 2H,BIG FIVE Well Pad,Gas Lift,BIG FIVE B 2H,204601.01
10087,2022-03-07 08:07:49.837+00,623.634,Casing Pressure,TOPAZ B 2H,TOPAZ Well Pad,Gas Lift,TOPAZ B 2H,204715.01
10030,2022-03-07 08:07:49.836+00,427.463,Tubing Pressure,EMERALD B2H,EMERALD Well Pad,Gas Lift,EMERALD B2H,204657.01
10028,2022-03-07 08:07:48.839+00,427.599,Tubing Pressure,EMERALD A1H,EMERALD Well Pad,Gas Lift,EMERALD A1H,204656.01
10011,2022-03-07 08:07:48.839+00,213.67,Casing Pressure,CARBONITE B2H,CARBONITE Well Pad,Gas Lift,CARBONITE B2H,204719.01
10084,2022-03-07 08:07:48.839+00,1042.83,Tubing Pressure,TOPAZ A 1H,TOPAZ Well Pad,Gas Lift,TOPAZ A 1H,204714.01
10090,2022-03-07 08:07:48.839+00,10.423,Tubing Pressure,TURQUOISE A 1H,TURQUOISE Well Pad,Gas Lift,TURQUOISE A 1H,204700.01
10086,2022-03-07 08:07:48.839+00,900.653,Tubing Pressure,TOPAZ B 2H,TOPAZ Well Pad,Gas Lift,TOPAZ B 2H,204715.01
10010,2022-03-07 08:07:48.839+00,224.64,Tubing Pressure,CARBONITE B2H,CARBONITE Well Pad,Gas Lift,CARBONITE B2H,204719.01
10023,2022-03-07 08:07:48.839+00,153.981,Casing Pressure,LAGER UNIT 4H,LAGER Well Pad,Gas Lift,LAGER UNIT 4H,204309.01
10099,2022-03-07 08:07:48.839+00,11.823,Casing Pressure,PLATYPUS HUNTER #3H,HALITE Well Pad,Gas Lift,PLATYPUS HUNTER #3H,204221.01
10017,2022-03-07 08:07:48.839+00,128.656,Casing Pressure,CORAL B 2H,CORAL Well Pad,Gas Lift,CORAL B 2H,204346.01
10072,2022-03-07 08:07:48.838+00,303.287,Casing Pressure,SAPPHIRE A1H,SAPPHIRE Well Pad,Gas Lift,SAPPHIRE A1H,204688.01
10000,2022-03-07 08:07:48.838+00,30.049,Tubing Pressure,BIG FIVE A1 H,BIG FIVE Well Pad,Gas Lift,BIG FIVE A1 H,204600.01
10013,2022-03-07 08:07:48.838+00,176,Casing Pressure,CARBONITE C3H,CARBONITE Well Pad,Gas Lift,CARBONITE C3H,204720.01
10095,2022-03-07 08:07:48.838+00,1021.806,Casing Pressure,TURQUOISE C 3H,TURQUOISE Well Pad,Gas Lift,TURQUOISE C 3H,204717.01
10092,2022-03-07 08:07:48.838+00,150.305,Tubing Pressure,TURQUOISE B 2H,TURQUOISE Well Pad,Gas Lift,TURQUOISE B 2H,204701.01
10026,2022-03-07 08:07:48.838+00,187.95,Tubing Pressure,DRAGONSTONE B 2H,HAWG 3H 4H 5H/DRAGONSTONE A1 B2 Well Pad,Gas Lift,DRAGONSTONE B 2H,204684.01
10091,2022-03-07 08:07:48.838+00,67.553,Casing Pressure,TURQUOISE A 1H,TURQUOISE Well Pad,Gas Lift,TURQUOISE A 1H,204700.01
10084,2022-03-07 07:52:32.249+00,1045.101,Tubing Pressure,TOPAZ A 1H,TOPAZ Well Pad,Gas Lift,TOPAZ A 1H,204714.01
10091,2022-03-07 07:52:32.249+00,68.281,Casing Pressure,TURQUOISE A 1H,TURQUOISE Well Pad,Gas Lift,TURQUOISE A 1H,204700.01
10010,2022-03-07 07:52:32.249+00,223.46,Tubing Pressure,CARBONITE B2H,CARBONITE Well Pad,Gas Lift,CARBONITE B2H,204719.01
10092,2022-03-07 07:52:32.249+00,149.115,Tubing Pressure,TURQUOISE B 2H,TURQUOISE Well Pad,Gas Lift,TURQUOISE B 2H,204701.01
10028,2022-03-07 07:52:32.249+00,418.236,Tubing Pressure,EMERALD A1H,EMERALD Well Pad,Gas Lift,EMERALD A1H,204656.01
10090,2022-03-07 07:52:32.249+00,10.442,Tubing Pressure,TURQUOISE A 1H,TURQUOISE Well Pad,Gas Lift,TURQUOISE A 1H,204700.01
10011,2022-03-07 07:52:32.249+00,212.59,Casing Pressure,CARBONITE B2H,CARBONITE Well Pad,Gas Lift,CARBONITE B2H,204719.01
10086,2022-03-07 07:52:32.249+00,902.073,Tubing Pressure,TOPAZ B 2H,TOPAZ Well Pad,Gas Lift,TOPAZ B 2H,204715.01
10023,2022-03-07 07:52:32.249+00,152.016,Casing Pressure,LAGER UNIT 4H,LAGER Well Pad,Gas Lift,LAGER UNIT 4H,204309.01
10017,2022-03-07 07:52:32.249+00,126.783,Casing Pressure,CORAL B 2H,CORAL Well Pad,Gas Lift,CORAL B 2H,204346.01
10099,2022-03-07 07:52:32.249+00,12.161,Casing Pressure,PLATYPUS HUNTER #3H,HALITE Well Pad,Gas Lift,PLATYPUS HUNTER #3H,204221.01
10072,2022-03-07 07:52:32.249+00,298.813,Casing Pressure,SAPPHIRE A1H,SAPPHIRE Well Pad,Gas Lift,SAPPHIRE A1H,204688.01
10013,2022-03-07 07:52:32.248+00,171,Casing Pressure,CARBONITE C3H,CARBONITE Well Pad,Gas Lift,CARBONITE C3H,204720.01
10087,2022-03-07 07:52:32.248+00,614.063,Casing Pressure,TOPAZ B 2H,TOPAZ Well Pad,Gas Lift,TOPAZ B 2H,204715.01
10026,2022-03-07 07:52:32.248+00,185.448,Tubing Pressure,DRAGONSTONE B 2H,HAWG 3H 4H 5H/DRAGONSTONE A1 B2 Well Pad,Gas Lift,DRAGONSTONE B 2H,204684.01
10030,2022-03-07 07:52:32.248+00,423.483,Tubing Pressure,EMERALD B2H,EMERALD Well Pad,Gas Lift,EMERALD B2H,204657.01
10095,2022-03-07 07:52:32.248+00,1050.965,Casing Pressure,TURQUOISE C 3H,TURQUOISE Well Pad,Gas Lift,TURQUOISE C 3H,204717.01
10000,2022-03-07 07:52:32.248+00,9.024,Tubing Pressure,BIG FIVE A1 H,BIG FIVE Well Pad,Gas Lift,BIG FIVE A1 H,204600.01
10029,2022-03-07 07:52:31.218+00,66.395,Casing Pressure,EMERALD A1H,EMERALD Well Pad,Gas Lift,EMERALD A1H,204656.01
10003,2022-03-07 07:52:31.218+00,15.37,Casing Pressure,BIG FIVE B 2H,BIG FIVE Well Pad,Gas Lift,BIG FIVE B 2H,204601.01
10079,2022-03-07 07:52:31.218+00,298.793,Casing Pressure,SERPENTINE C 3H,SERPENTINE Well Pad,Gas Lift,SERPENTINE C 3H,204692.01
10081,2022-03-07 07:52:31.218+00,59895.465,Casing Pressure,SHARKTOOTH (SA) UNIT 1 1H,SHARKTOOTH Well Pad,Gas Lift,SHARKTOOTH (SA) UNIT 1 1H,204511.01
10015,2022-03-07 07:52:31.218+00,799,Casing Pressure,CORAL A 1H,CORAL Well Pad,Gas Lift,CORAL A 1H,204637.01
10089,2022-03-07 07:52:31.218+00,216178.484,Casing Pressure,TOPAZ C 3H,TOPAZ Well Pad,Gas Lift,TOPAZ C 3H,204716.01
10031,2022-03-07 07:52:31.218+00,66.76,Casing Pressure,EMERALD B2H,EMERALD Well Pad,Gas Lift,EMERALD B2H,204657.01
10098,2022-03-07 07:52:31.218+00,218846.859,Tubing Pressure,PLATYPUS HUNTER #3H,HALITE Well Pad,Gas Lift,PLATYPUS HUNTER #3H,204221.01
10096,2022-03-07 07:52:31.218+00,640.562,Tubing Pressure,PLATYPUS HUNTER #2H,HALITE Well Pad,Gas Lift,PLATYPUS HUNTER #2H,204220.01
10007,2022-03-07 07:52:31.218+00,220.19,Casing Pressure,BLOODSTONE D 4H,BLOODSTONE C 3H D 4H Well Pad,Gas Lift,BLOODSTONE D 4H,204687.01
10077,2022-03-07 07:52:31.218+00,1045.149,Casing Pressure,SERPENTINE B 2H,SERPENTINE Well Pad,Gas Lift,SERPENTINE B 2H,204691.01
10083,2022-03-07 07:52:31.218+00,62.912,Casing Pressure,SHARKTOOTH (SA) UNIT 2 2H,SHARKTOOTH Well Pad,Gas Lift,SHARKTOOTH (SA) UNIT 2 2H,204512.01
10020,2022-03-07 07:52:31.218+00,174.188,Tubing Pressure,DIAMOND A1H,DIAMOND Well Pad,Gas Lift,DIAMOND A1H,204636.01
10074,2022-03-07 07:52:31.218+00,58736.43,Tubing Pressure,SERPENTINE A 1H,SERPENTINE Well Pad,Gas Lift,SERPENTINE A 1H,204690.01
10076,2022-03-07 07:52:31.218+00,61.214,Tubing Pressure,SERPENTINE B 2H,SERPENTINE Well Pad,Gas Lift,SERPENTINE B 2H,204691.01
10075,2022-03-07 07:52:31.218+00,4.841,Casing Pressure,SERPENTINE A 1H,SERPENTINE Well Pad,Gas Lift,SERPENTINE A 1H,204690.01
10082,2022-03-07 07:52:31.218+00,4.901,Tubing Pressure,SHARKTOOTH (SA) UNIT 2 2H,SHARKTOOTH Well Pad,Gas Lift,SHARKTOOTH (SA) UNIT 2 2H,204512.01
10002,2022-03-07 07:52:31.218+00,114.13,Tubing Pressure,BIG FIVE B 2H,BIG FIVE Well Pad,Gas Lift,BIG FIVE B 2H,204601.01
10006,2022-03-07 07:52:31.218+00,220.19,Tubing Pressure,BLOODSTONE D 4H,BLOODSTONE C 3H D 4H Well Pad,Gas Lift,BLOODSTONE D 4H,204687.01
10094,2022-03-07 07:52:31.218+00,110.018,Tubing Pressure,TURQUOISE C 3H,TURQUOISE Well Pad,Gas Lift,TURQUOISE C 3H,204717.01
10012,2022-03-07 07:52:31.218+00,181,Tubing Pressure,CARBONITE C3H,CARBONITE Well Pad,Gas Lift,CARBONITE C3H,204720.01
10014,2022-03-07 07:52:31.218+00,751,Tubing Pressure,CORAL A 1H,CORAL Well Pad,Gas Lift,CORAL A 1H,204637.01
10004,2022-03-07 07:52:31.218+00,115.13,Tubing Pressure,BLOODSTONE C 3H,BLOODSTONE C 3H D 4H Well Pad,Gas Lift,BLOODSTONE C 3H,204686.01
10044,2022-03-07 07:38:20.849+00,32.3,Tubing Pressure,LABRADORITE C 3H,LABRADORITE Well Pad,Gas Lift,LABRADORITE C 3H,204698.01
10069,2022-03-07 07:38:20.849+00,450,Casing Pressure,QUARTZ 1H,QUARTZ Well Pad,Gas Lift,QUARTZ 1H,204712.01
10050,2022-03-07 07:38:20.849+00,908,Tubing Pressure,MOONSTONE A1H,MOONSTONE Well Pad,Gas Lift,MOONSTONE A1H,204681.01
10068,2022-03-07 07:38:20.849+00,500,Tubing Pressure,QUARTZ 1H,QUARTZ Well Pad,Gas Lift,QUARTZ 1H,204712.01
10070,2022-03-07 07:38:20.849+00,0,Tubing Pressure,SAPPHIRE A1H,SAPPHIRE Well Pad,Gas Lift,SAPPHIRE A1H,204688.01
10055,2022-03-07 07:38:20.849+00,7.693,Casing Pressure,EFFENBERGER #4H,EFFENBERGER Well Pad,Gas Lift,EFFENBERGER #4H,203303.01
10065,2022-03-07 07:38:20.849+00,495.291,Casing Pressure,ROCK CREEK RANCH UNIT 12H,ROCK CREEK RANCH Well Pad,Gas Lift,ROCK CREEK RANCH UNIT 12H,204596.01
10057,2022-03-07 07:38:20.849+00,169.715,Casing Pressure,EFFENBERGER #5H,EFFENBERGER Well Pad,Gas Lift,EFFENBERGER #5H,203302.01
10061,2022-03-07 07:38:20.849+00,"""0.000""",Casing Pressure,RATTLER B 2H,RATTLER Well Pad,Gas Lift,RATTLER B 2H,204594.01
10056,2022-03-07 07:38:20.849+00,133.234,Tubing Pressure,EFFENBERGER #5H,EFFENBERGER Well Pad,Gas Lift,EFFENBERGER #5H,203302.01
10064,2022-03-07 07:38:20.849+00,494.647,Tubing Pressure,ROCK CREEK RANCH UNIT 12H,ROCK CREEK RANCH Well Pad,Gas Lift,ROCK CREEK RANCH UNIT 12H,204596.01
10046,2022-03-07 07:38:20.849+00,126.15,Tubing Pressure,MAMMOTH A 1H,MAMMOTH Well Pad,Gas Lift,MAMMOTH A 1H,204608.01
10054,2022-03-07 07:38:20.849+00,183.042,Tubing Pressure,EFFENBERGER #4H,EFFENBERGER Well Pad,Gas Lift,EFFENBERGER #4H,203303.01
10060,2022-03-07 07:38:20.849+00,179.705,Casing Pressure,RATTLER A 1H,RATTLER Well Pad,Gas Lift,RATTLER A 1H,204593.01
10053,2022-03-07 07:38:20.849+00,157.872,Casing Pressure,MOONSTONE B2H,MOONSTONE Well Pad,Gas Lift,MOONSTONE B2H,204682.01
10047,2022-03-07 07:38:20.849+00,113.97,Casing Pressure,MAMMOTH A 1H,MAMMOTH Well Pad,Gas Lift,MAMMOTH A 1H,204608.01
10066,2022-03-07 07:38:20.849+00,430.827,Tubing Pressure,ROCK CREEK RANCH 25H,ROCK CREEK RANCH Well Pad,Gas Lift,ROCK CREEK RANCH 25H,204713.01
10067,2022-03-07 07:38:20.849+00,500,Casing Pressure,ROCK CREEK RANCH 25H,ROCK CREEK RANCH Well Pad,Gas Lift,ROCK CREEK RANCH 25H,204713.01
10048,2022-03-07 07:38:20.849+00,138,Tubing Pressure,LOMBARDO 2H,LOMBARDO Well Pad,Gas Lift,LOMBARDO 2H,204609.01
10063,2022-03-07 07:38:20.848+00,"""0.000""",Casing Pressure,ROCK CREEK #11H,ROCK CREEK RANCH Well Pad,Gas Lift,ROCK CREEK #11H,203139.01
10052,2022-03-07 07:38:20.848+00,7.765,Tubing Pressure,MOONSTONE B2H,MOONSTONE Well Pad,Gas Lift,MOONSTONE B2H,204682.01
10071,2022-03-07 07:38:20.848+00,0,Tubing Pressure,SAPPHIRE B 2H,SAPPHIRE Well Pad,Gas Lift,SAPPHIRE B 2H,204689.01
10059,2022-03-07 07:38:20.848+00,141.416,Tubing Pressure,RATTLER B 2H,RATTLER Well Pad,Gas Lift,RATTLER B 2H,204594.01
10040,2022-03-07 07:38:20.848+00,16.08,Tubing Pressure,LABRADORITE A 1H,LABRADORITE Well Pad,Gas Lift,LABRADORITE A 1H,204696.01
10042,2022-03-07 07:38:20.848+00,8.1,Tubing Pressure,LABRADORITE B 2H,LABRADORITE Well Pad,Gas Lift,LABRADORITE B 2H,204697.01
10041,2022-03-07 07:38:20.848+00,8,Casing Pressure,LABRADORITE A 1H,LABRADORITE Well Pad,Gas Lift,LABRADORITE A 1H,204696.01
10058,2022-03-07 07:38:20.848+00,8.01,Tubing Pressure,RATTLER A 1H,RATTLER Well Pad,Gas Lift,RATTLER A 1H,204593.01
10036,2022-03-07 07:38:20.848+00,281.4,Tubing Pressure,HAWN HOLT 21H,HAWN HOLT 21 Well Pad,Gas Lift,HAWN HOLT 21H,204710.01
10043,2022-03-07 07:38:20.848+00,8,Casing Pressure,LABRADORITE B 2H,LABRADORITE Well Pad,Gas Lift,LABRADORITE B 2H,204697.01
10051,2022-03-07 07:38:20.848+00,895,Casing Pressure,MOONSTONE A1H,MOONSTONE Well Pad,Gas Lift,MOONSTONE A1H,204681.01
10062,2022-03-07 07:38:20.848+00,"""0.000""",Tubing Pressure,ROCK CREEK #11H,ROCK CREEK RANCH Well Pad,Gas Lift,ROCK CREEK #11H,203139.01
10045,2022-03-07 07:38:20.848+00,16.67,Casing Pressure,LABRADORITE C 3H,LABRADORITE Well Pad,Gas Lift,LABRADORITE C 3H,204698.01
10039,2022-03-07 07:38:20.848+00,8,Casing Pressure,PYRITE 1H,PYRITE Well Pad,Gas Lift,PYRITE 1H,204711.01
10049,2022-03-07 07:38:20.848+00,187,Casing Pressure,LOMBARDO 2H,LOMBARDO Well Pad,Gas Lift,LOMBARDO 2H,204609.01
10038,2022-03-07 07:38:20.847+00,74.11,Tubing Pressure,PYRITE 1H,PYRITE Well Pad,Gas Lift,PYRITE 1H,204711.01
10037,2022-03-07 07:38:20.847+00,8,Casing Pressure,HAWN HOLT 21H,HAWN HOLT 21 Well Pad,Gas Lift,HAWN HOLT 21H,204710.01
10072,2022-03-07 07:37:32.712+00,294.392,Casing Pressure,SAPPHIRE A1H,SAPPHIRE Well Pad,Gas Lift,SAPPHIRE A1H,204688.01
10010,2022-03-07 07:37:32.712+00,222.23,Tubing Pressure,CARBONITE B2H,CARBONITE Well Pad,Gas Lift,CARBONITE B2H,204719.01
10026,2022-03-07 07:37:32.712+00,183.062,Tubing Pressure,DRAGONSTONE B 2H,HAWG 3H 4H 5H/DRAGONSTONE A1 B2 Well Pad,Gas Lift,DRAGONSTONE B 2H,204684.01
10099,2022-03-07 07:37:32.712+00,12.062,Casing Pressure,PLATYPUS HUNTER #3H,HALITE Well Pad,Gas Lift,PLATYPUS HUNTER #3H,204221.01
10095,2022-03-07 07:37:32.712+00,1042.628,Casing Pressure,TURQUOISE C 3H,TURQUOISE Well Pad,Gas Lift,TURQUOISE C 3H,204717.01
10086,2022-03-07 07:37:32.712+00,946.042,Tubing Pressure,TOPAZ B 2H,TOPAZ Well Pad,Gas Lift,TOPAZ B 2H,204715.01
10013,2022-03-07 07:37:32.712+00,175,Casing Pressure,CARBONITE C3H,CARBONITE Well Pad,Gas Lift,CARBONITE C3H,204720.01
10000,2022-03-07 07:37:32.712+00,9.018,Tubing Pressure,BIG FIVE A1 H,BIG FIVE Well Pad,Gas Lift,BIG FIVE A1 H,204600.01
10023,2022-03-07 07:37:32.712+00,150.062,Casing Pressure,LAGER UNIT 4H,LAGER Well Pad,Gas Lift,LAGER UNIT 4H,204309.01
10084,2022-03-07 07:37:32.712+00,1043.876,Tubing Pressure,TOPAZ A 1H,TOPAZ Well Pad,Gas Lift,TOPAZ A 1H,204714.01
10092,2022-03-07 07:37:32.712+00,148.451,Tubing Pressure,TURQUOISE B 2H,TURQUOISE Well Pad,Gas Lift,TURQUOISE B 2H,204701.01
10090,2022-03-07 07:37:32.712+00,10.946,Tubing Pressure,TURQUOISE A 1H,TURQUOISE Well Pad,Gas Lift,TURQUOISE A 1H,204700.01
10011,2022-03-07 07:37:32.712+00,211.47,Casing Pressure,CARBONITE B2H,CARBONITE Well Pad,Gas Lift,CARBONITE B2H,204719.01
10017,2022-03-07 07:37:32.712+00,124.969,Casing Pressure,CORAL B 2H,CORAL Well Pad,Gas Lift,CORAL B 2H,204346.01
10087,2022-03-07 07:37:32.712+00,604.575,Casing Pressure,TOPAZ B 2H,TOPAZ Well Pad,Gas Lift,TOPAZ B 2H,204715.01
10091,2022-03-07 07:37:32.712+00,75.511,Casing Pressure,TURQUOISE A 1H,TURQUOISE Well Pad,Gas Lift,TURQUOISE A 1H,204700.01
10028,2022-03-07 07:37:32.712+00,425.632,Tubing Pressure,EMERALD A1H,EMERALD Well Pad,Gas Lift,EMERALD A1H,204656.01
10030,2022-03-07 07:37:32.712+00,422.252,Tubing Pressure,EMERALD B2H,EMERALD Well Pad,Gas Lift,EMERALD B2H,204657.01
10081,2022-03-07 07:37:31.65+00,59891.055,Casing Pressure,SHARKTOOTH (SA) UNIT 1 1H,SHARKTOOTH Well Pad,Gas Lift,SHARKTOOTH (SA) UNIT 1 1H,204511.01
10003,2022-03-07 07:37:31.65+00,15.36,Casing Pressure,BIG FIVE B 2H,BIG FIVE Well Pad,Gas Lift,BIG FIVE B 2H,204601.01
10004,2022-03-07 07:37:31.65+00,114.74,Tubing Pressure,BLOODSTONE C 3H,BLOODSTONE C 3H D 4H Well Pad,Gas Lift,BLOODSTONE C 3H,204686.01
10015,2022-03-07 07:37:31.65+00,798,Casing Pressure,CORAL A 1H,CORAL Well Pad,Gas Lift,CORAL A 1H,204637.01
10079,2022-03-07 07:37:31.65+00,294.385,Casing Pressure,SERPENTINE C 3H,SERPENTINE Well Pad,Gas Lift,SERPENTINE C 3H,204692.01
10082,2022-03-07 07:37:31.65+00,4.891,Tubing Pressure,SHARKTOOTH (SA) UNIT 2 2H,SHARKTOOTH Well Pad,Gas Lift,SHARKTOOTH (SA) UNIT 2 2H,204512.01
10089,2022-03-07 07:37:31.65+00,216168.984,Casing Pressure,TOPAZ C 3H,TOPAZ Well Pad,Gas Lift,TOPAZ C 3H,204716.01
10077,2022-03-07 07:37:31.65+00,1043.957,Casing Pressure,SERPENTINE B 2H,SERPENTINE Well Pad,Gas Lift,SERPENTINE B 2H,204691.01
10006,2022-03-07 07:37:31.65+00,219,Tubing Pressure,BLOODSTONE D 4H,BLOODSTONE C 3H D 4H Well Pad,Gas Lift,BLOODSTONE D 4H,204687.01
10075,2022-03-07 07:37:31.65+00,4.926,Casing Pressure,SERPENTINE A 1H,SERPENTINE Well Pad,Gas Lift,SERPENTINE A 1H,204690.01
10002,2022-03-07 07:37:31.65+00,113.62,Tubing Pressure,BIG FIVE B 2H,BIG FIVE Well Pad,Gas Lift,BIG FIVE B 2H,204601.01
10020,2022-03-07 07:37:31.65+00,171.777,Tubing Pressure,DIAMOND A1H,DIAMOND Well Pad,Gas Lift,DIAMOND A1H,204636.01
10074,2022-03-07 07:37:31.65+00,58732.008,Tubing Pressure,SERPENTINE A 1H,SERPENTINE Well Pad,Gas Lift,SERPENTINE A 1H,204690.01
10076,2022-03-07 07:37:31.65+00,63.52,Tubing Pressure,SERPENTINE B 2H,SERPENTINE Well Pad,Gas Lift,SERPENTINE B 2H,204691.01
10014,2022-03-07 07:37:31.65+00,750,Tubing Pressure,CORAL A 1H,CORAL Well Pad,Gas Lift,CORAL A 1H,204637.01
10012,2022-03-07 07:37:31.65+00,176,Tubing Pressure,CARBONITE C3H,CARBONITE Well Pad,Gas Lift,CARBONITE C3H,204720.01
10007,2022-03-07 07:37:31.65+00,219,Casing Pressure,BLOODSTONE D 4H,BLOODSTONE C 3H D 4H Well Pad,Gas Lift,BLOODSTONE D 4H,204687.01
10096,2022-03-07 07:37:31.65+00,631.002,Tubing Pressure,PLATYPUS HUNTER #2H,HALITE Well Pad,Gas Lift,PLATYPUS HUNTER #2H,204220.01
10029,2022-03-07 07:37:31.65+00,66.418,Casing Pressure,EMERALD A1H,EMERALD Well Pad,Gas Lift,EMERALD A1H,204656.01
10083,2022-03-07 07:37:31.65+00,62.78,Casing Pressure,SHARKTOOTH (SA) UNIT 2 2H,SHARKTOOTH Well Pad,Gas Lift,SHARKTOOTH (SA) UNIT 2 2H,204512.01
10031,2022-03-07 07:37:31.65+00,66.807,Casing Pressure,EMERALD B2H,EMERALD Well Pad,Gas Lift,EMERALD B2H,204657.01
10098,2022-03-07 07:37:31.65+00,218837.297,Tubing Pressure,PLATYPUS HUNTER #3H,HALITE Well Pad,Gas Lift,PLATYPUS HUNTER #3H,204221.01
10094,2022-03-07 07:37:30.591+00,110.1,Tubing Pressure,TURQUOISE C 3H,TURQUOISE Well Pad,Gas Lift,TURQUOISE C 3H,204717.01
10076,2022-03-07 07:22:32.477+00,63.286,Tubing Pressure,SERPENTINE B 2H,SERPENTINE Well Pad,Gas Lift,SERPENTINE B 2H,204691.01
10074,2022-03-07 07:22:32.477+00,58727.586,Tubing Pressure,SERPENTINE A 1H,SERPENTINE Well Pad,Gas Lift,SERPENTINE A 1H,204690.01
10007,2022-03-07 07:22:32.477+00,217.81,Casing Pressure,BLOODSTONE D 4H,BLOODSTONE C 3H D 4H Well Pad,Gas Lift,BLOODSTONE D 4H,204687.01
10003,2022-03-07 07:22:32.477+00,15.31,Casing Pressure,BIG FIVE B 2H,BIG FIVE Well Pad,Gas Lift,BIG FIVE B 2H,204601.01
10017,2022-03-07 07:22:32.477+00,123.182,Casing Pressure,CORAL B 2H,CORAL Well Pad,Gas Lift,CORAL B 2H,204346.01
10083,2022-03-07 07:22:32.477+00,65.099,Casing Pressure,SHARKTOOTH (SA) UNIT 2 2H,SHARKTOOTH Well Pad,Gas Lift,SHARKTOOTH (SA) UNIT 2 2H,204512.01
10006,2022-03-07 07:22:32.477+00,217.81,Tubing Pressure,BLOODSTONE D 4H,BLOODSTONE C 3H D 4H Well Pad,Gas Lift,BLOODSTONE D 4H,204687.01
10020,2022-03-07 07:22:32.477+00,169.323,Tubing Pressure,DIAMOND A1H,DIAMOND Well Pad,Gas Lift,DIAMOND A1H,204636.01
10098,2022-03-07 07:22:32.477+00,218827.594,Tubing Pressure,PLATYPUS HUNTER #3H,HALITE Well Pad,Gas Lift,PLATYPUS HUNTER #3H,204221.01
10014,2022-03-07 07:22:32.477+00,751,Tubing Pressure,CORAL A 1H,CORAL Well Pad,Gas Lift,CORAL A 1H,204637.01
10029,2022-03-07 07:22:32.477+00,66.337,Casing Pressure,EMERALD A1H,EMERALD Well Pad,Gas Lift,EMERALD A1H,204656.01
10031,2022-03-07 07:22:32.477+00,66.699,Casing Pressure,EMERALD B2H,EMERALD Well Pad,Gas Lift,EMERALD B2H,204657.01
10012,2022-03-07 07:22:32.477+00,181,Tubing Pressure,CARBONITE C3H,CARBONITE Well Pad,Gas Lift,CARBONITE C3H,204720.01
10089,2022-03-07 07:22:32.477+00,216159.516,Casing Pressure,TOPAZ C 3H,TOPAZ Well Pad,Gas Lift,TOPAZ C 3H,204716.01
10099,2022-03-07 07:22:32.477+00,12.154,Casing Pressure,PLATYPUS HUNTER #3H,HALITE Well Pad,Gas Lift,PLATYPUS HUNTER #3H,204221.01
10002,2022-03-07 07:22:32.477+00,112.99,Tubing Pressure,BIG FIVE B 2H,BIG FIVE Well Pad,Gas Lift,BIG FIVE B 2H,204601.01
10082,2022-03-07 07:22:32.477+00,4.975,Tubing Pressure,SHARKTOOTH (SA) UNIT 2 2H,SHARKTOOTH Well Pad,Gas Lift,SHARKTOOTH (SA) UNIT 2 2H,204512.01
